measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Russian Federation,Both,50 to 54,Years,1998,24.12002164636343,24.128222250333373,24.11190420603015
Life expectancy,Russian Federation,Male,55 to 59,Years,1998,16.982445367603628,16.990229565243105,16.97433169862168
Life expectancy,Russian Federation,Female,55 to 59,Years,1998,23.22445402050364,23.236645685088217,23.212044246435184
Life expectancy,Russian Federation,Both,55 to 59,Years,1998,20.50985240369797,20.51749704935785,20.502331745561946
Life expectancy,Russian Federation,Male,60 to 64,Years,1998,14.07840336553364,14.085104810223386,14.071419870291653
Life expectancy,Russian Federation,Female,60 to 64,Years,1998,19.212979899888925,19.22418721553422,19.201489770609168
Life expectancy,Russian Federation,Both,60 to 64,Years,1998,17.10896129488351,17.115950732228335,17.101978112665957
Life expectancy,Russian Federation,Male,65 to 69,Years,1998,11.554588001484651,11.560260928904633,11.548660070576894
Life expectancy,Russian Federation,Female,65 to 69,Years,1998,15.471885509553793,15.481959169228961,15.461528303759446
Life expectancy,Russian Federation,Both,65 to 69,Years,1998,14.026359943203746,14.032934216453107,14.019719637883885
Life expectancy,Russian Federation,Male,70 to 74,Years,1998,9.280168444872821,9.284771692681822,9.275248864226088
Life expectancy,Russian Federation,Female,70 to 74,Years,1998,12.039830613265394,12.048398336977261,12.030834924947381
Life expectancy,Russian Federation,Both,70 to 74,Years,1998,11.179089027641368,11.185027044830775,11.172944332163675
Life expectancy,Russian Federation,Male,75 to 79,Years,1998,7.310111825050878,7.313780053711988,7.306152862098572
Life expectancy,Russian Federation,Female,75 to 79,Years,1998,9.0458048766775,9.052841457647453,9.038427168711962
Life expectancy,Russian Federation,Both,75 to 79,Years,1998,8.603388771568085,8.60858736961579,8.598195107515107
Life expectancy,Russian Federation,Male,<1 year,Years,1998,61.570975466914184,61.594344231650076,61.54747478241821
Life expectancy,Russian Federation,Female,<1 year,Years,1998,73.44968863037978,73.47553086536426,73.42526413941879
Life expectancy,Russian Federation,Both,<1 year,Years,1998,67.42658342877459,67.44367261059732,67.40856242089626
Life expectancy,Russian Federation,Male,80 to 84,Years,1998,5.4214429788235305,5.424072737133566,5.418576217187137
Life expectancy,Russian Federation,Female,80 to 84,Years,1998,6.5052498316139875,6.510547741189464,6.499720323183673
Life expectancy,Russian Federation,Both,80 to 84,Years,1998,6.2669535519863295,6.271091811897321,6.262817748169044
Life expectancy,Russian Federation,Male,85 to 89,Years,1998,3.850764394448398,3.8525296853687663,3.848877036294186
Life expectancy,Russian Federation,Female,85 to 89,Years,1998,4.427959952065078,4.4317318584555085,4.424085697384497
Life expectancy,Russian Federation,Both,85 to 89,Years,1998,4.319075652835929,4.322188184701723,4.316047183882783
Life expectancy,Russian Federation,Male,90 to 94,Years,1998,3.0956515334921746,3.096707873075097,3.0945096395027045
Life expectancy,Russian Federation,Female,90 to 94,Years,1998,3.1795496373606382,3.1823776819348626,3.1767994932811052
Life expectancy,Russian Federation,Both,90 to 94,Years,1998,3.164158586584732,3.166592433736777,3.161826943361926
Life expectancy,Russian Federation,Male,1 to 4,Years,2011,63.582579656999656,63.60528964427479,63.55974948055954
Life expectancy,Russian Federation,Female,1 to 4,Years,2011,75.02787326829204,75.0483749643482,75.00550727101957
Life expectancy,Russian Federation,Both,1 to 4,Years,2011,69.3077913857403,69.32425706716646,69.29244861649906
Life expectancy,Russian Federation,Male,5 to 9,Years,2011,59.72015976105371,59.7339222408183,59.706577476642416
Life expectancy,Russian Federation,Female,5 to 9,Years,2011,71.15101320253984,71.16745306710854,71.1333865236333
Life expectancy,Russian Federation,Both,5 to 9,Years,2011,65.44017031970021,65.45152862184484,65.42835517814783
Life expectancy,Russian Federation,Male,10 to 14,Years,2011,54.814722078623255,54.82868552991656,54.80113627907205
Life expectancy,Russian Federation,Female,10 to 14,Years,2011,66.23069735672838,66.24709428575811,66.21298052777654
Life expectancy,Russian Federation,Both,10 to 14,Years,2011,60.529079815825824,60.54039481134469,60.51740028321285
Life expectancy,Russian Federation,Male,15 to 19,Years,2011,49.91332981318095,49.92731631526778,49.89977702977164
Life expectancy,Russian Federation,Female,15 to 19,Years,2011,61.30783316157879,61.324097893675756,61.290129536159895
Life expectancy,Russian Federation,Both,15 to 19,Years,2011,55.619379037557174,55.6306128162887,55.60793575280729
Life expectancy,Russian Federation,Male,20 to 24,Years,2011,45.188010134636976,45.20177927581374,45.17460756401478
Life expectancy,Russian Federation,Female,20 to 24,Years,2011,56.461803828490964,56.477923365573865,56.44419162548487
Life expectancy,Russian Federation,Both,20 to 24,Years,2011,50.84460802096164,50.85562776387747,50.833155297704046
Life expectancy,Russian Federation,Male,25 to 29,Years,2011,40.714223826876065,40.72757528534356,40.701201799950326
Life expectancy,Russian Federation,Female,25 to 29,Years,2011,51.66266649300779,51.67851936632785,51.64533656743414
Life expectancy,Russian Federation,Both,25 to 29,Years,2011,46.23549267973899,46.24644850279692,46.224175689499766
Life expectancy,Russian Federation,Male,30 to 34,Years,2011,36.49181505154575,36.50469384841213,36.479157606870324
Life expectancy,Russian Federation,Female,30 to 34,Years,2011,46.9594090883486,46.97472146819857,46.94256663126873
Life expectancy,Russian Federation,Both,30 to 34,Years,2011,41.81344271767493,41.824310790845686,41.802403091955426
Life expectancy,Russian Federation,Male,35 to 39,Years,2011,32.58695311351318,32.59909188938901,32.57501408614088
Life expectancy,Russian Federation,Female,35 to 39,Years,2011,42.377052109317134,42.39178412242774,42.36085710786689
Life expectancy,Russian Federation,Both,35 to 39,Years,2011,37.625315139368965,37.635713848402524,37.61462902126015
Life expectancy,Russian Federation,Male,40 to 44,Years,2011,28.75569226943357,28.76712766206004,28.74467008288084
Life expectancy,Russian Federation,Female,40 to 44,Years,2011,37.84577307131446,37.85991903265352,37.830282441297776
Life expectancy,Russian Federation,Both,40 to 44,Years,2011,33.500153326527055,33.50998722073501,33.49007449874355
Life expectancy,Russian Federation,Male,45 to 49,Years,2011,24.976596580516567,24.987163981084706,24.96642402712829
Life expectancy,Russian Federation,Female,45 to 49,Years,2011,33.378252648795964,33.3916328111683,33.363731861760286
Life expectancy,Russian Federation,Both,45 to 49,Years,2011,29.436425858115076,29.44578067961911,29.426873640327802
Life expectancy,Russian Federation,Male,50 to 54,Years,2011,21.43635026149717,21.44590725206341,21.427170997138923
Life expectancy,Russian Federation,Female,50 to 54,Years,2011,29.00747432432677,29.020151507559852,28.99383845749377
Life expectancy,Russian Federation,Both,50 to 54,Years,2011,25.546531492810594,25.555186873877144,25.537533125599193
Life expectancy,Russian Federation,Male,55 to 59,Years,2011,18.129789016395982,18.138341755216434,18.1217665579756
Life expectancy,Russian Federation,Female,55 to 59,Years,2011,24.75733280681517,24.769316353621697,24.744657133462663
Life expectancy,Russian Federation,Both,55 to 59,Years,2011,21.83365255155604,21.841614384301103,21.825354899856087
Life expectancy,Russian Federation,Male,60 to 64,Years,2011,15.146095951171851,15.15353885779549,15.139156473634715
Life expectancy,Russian Federation,Female,60 to 64,Years,2011,20.71044969155569,20.72152273457024,20.69864389256396
Life expectancy,Russian Federation,Both,60 to 64,Years,2011,18.369702340405265,18.37717783468272,18.362034803239744
Life expectancy,Russian Federation,Male,65 to 69,Years,2011,12.531800502025375,12.538229632920224,12.525792307345073
Life expectancy,Russian Federation,Female,65 to 69,Years,2011,16.84923546387015,16.859361984512613,16.838327338916553
Life expectancy,Russian Federation,Both,65 to 69,Years,2011,15.161806046289987,15.16884009001726,15.154545964938688
Life expectancy,Russian Federation,Male,70 to 74,Years,2011,10.152425076171024,10.157852684293458,10.147286479681412
Life expectancy,Russian Federation,Female,70 to 74,Years,2011,13.27013150485703,13.279104217055886,13.260496748038376
Life expectancy,Russian Federation,Both,70 to 74,Years,2011,12.157223825984206,12.163548560003129,12.15068705752319
Life expectancy,Russian Federation,Male,75 to 79,Years,2011,8.234753004540794,8.239013438903443,8.230705143542814
Life expectancy,Russian Federation,Female,75 to 79,Years,2011,10.087945645082167,10.095241778971033,10.080075266299254
Life expectancy,Russian Federation,Both,75 to 79,Years,2011,9.49340284152508,9.498849418448618,9.487771118081753
Life expectancy,Russian Federation,Male,<1 year,Years,2011,64.00577024186495,64.02392579231987,63.98823135500154
Life expectancy,Russian Federation,Female,<1 year,Years,2011,75.51173603173946,75.5317866288515,75.48986639646323
Life expectancy,Russian Federation,Both,<1 year,Years,2011,69.75308943992374,69.76765833355876,69.73843509234976
Life expectancy,Russian Federation,Male,80 to 84,Years,2011,6.505664566170979,6.508794049859338,6.502732772092672
Life expectancy,Russian Federation,Female,80 to 84,Years,2011,7.3666173967521855,7.372038098172465,7.360560263443363
Life expectancy,Russian Federation,Both,80 to 84,Years,2011,7.129092414773999,7.133403926791595,7.1244708010578774
Life expectancy,Russian Federation,Male,85 to 89,Years,2011,5.303403845214688,5.305569326358847,5.301407848807004
Life expectancy,Russian Federation,Female,85 to 89,Years,2011,5.3311682533596345,5.334977247670059,5.326725279561932
Life expectancy,Russian Federation,Both,85 to 89,Years,2011,5.324675818942036,5.327889107030601,5.32113439992952
Life expectancy,Russian Federation,Male,90 to 94,Years,2011,3.863354450178317,3.864527124246123,3.862252321857973
Life expectancy,Russian Federation,Female,90 to 94,Years,2011,3.7179109628225127,3.7203800692613234,3.7151376903995965
Life expectancy,Russian Federation,Both,90 to 94,Years,2011,3.744109307269983,3.7461223712605096,3.741766496038853
Life expectancy,Russian Federation,Male,1 to 4,Years,1991,64.00668673755585,64.05229249096139,63.95842133881249
Life expectancy,Russian Federation,Female,1 to 4,Years,1991,74.5617082645951,74.60494453934092,74.51412644161181
Life expectancy,Russian Federation,Both,1 to 4,Years,1991,69.46757343221493,69.50925993842938,69.42462773643622
Life expectancy,Russian Federation,Male,5 to 9,Years,1991,60.28275247441302,60.30228366163146,60.26126968383135
Life expectancy,Russian Federation,Female,5 to 9,Years,1991,70.80722849142659,70.82526034742469,70.78977253891506
Life expectancy,Russian Federation,Both,5 to 9,Years,1991,65.73262920198746,65.74679045834151,65.71791295882139
Life expectancy,Russian Federation,Male,10 to 14,Years,1991,55.492681509109325,55.512169045757524,55.47138521397867
Life expectancy,Russian Federation,Female,10 to 14,Years,1991,65.93807410780029,65.9559594905268,65.92029815393742
Life expectancy,Russian Federation,Both,10 to 14,Years,1991,60.908955984860725,60.92293637617651,60.894255609715465
Life expectancy,Russian Federation,Male,15 to 19,Years,1991,50.658847522841576,50.67852583999292,50.63772431133559
Life expectancy,Russian Federation,Female,15 to 19,Years,1991,61.036034639602114,61.05391509403256,61.018339543049315
Life expectancy,Russian Federation,Both,15 to 19,Years,1991,56.04626716856777,56.060206096717536,56.03160059738005
Life expectancy,Russian Federation,Male,20 to 24,Years,1991,46.035536782691466,46.05466635156243,46.01494478404096
Life expectancy,Russian Federation,Female,20 to 24,Years,1991,56.2209964993246,56.2386283913161,56.203502928010856
Life expectancy,Russian Federation,Both,20 to 24,Years,1991,51.34261291725211,51.35639412980208,51.32832497990078
Life expectancy,Russian Federation,Male,25 to 29,Years,1991,41.611646500302456,41.62999803891947,41.59187504827519
Life expectancy,Russian Federation,Female,25 to 29,Years,1991,51.41122913794593,51.42856670463356,51.39413506906521
Life expectancy,Russian Federation,Both,25 to 29,Years,1991,46.75681278184048,46.770141236759294,46.74288402091753
Life expectancy,Russian Federation,Male,30 to 34,Years,1991,37.28118716169804,37.298603293280934,37.26229173528826
Life expectancy,Russian Federation,Female,30 to 34,Years,1991,46.61030691693907,46.62734253644361,46.59357675156702
Life expectancy,Russian Federation,Both,30 to 34,Years,1991,42.22869966482821,42.24152523984277,42.21537591159689
Life expectancy,Russian Federation,Male,35 to 39,Years,1991,33.05952849278596,33.076001798082274,33.041555063614766
Life expectancy,Russian Federation,Female,35 to 39,Years,1991,41.84921558671903,41.865726646187454,41.83273753937753
Life expectancy,Russian Federation,Both,35 to 39,Years,1991,37.782141929722215,37.794372897978405,37.76946328984732
Life expectancy,Russian Federation,Male,40 to 44,Years,1991,28.96424708514813,28.979609817223093,28.94720967856133
Life expectancy,Russian Federation,Female,40 to 44,Years,1991,37.163017886271604,37.17863008692126,37.14717444190454
Life expectancy,Russian Federation,Both,40 to 44,Years,1991,33.44159703791536,33.45327430540601,33.429689122322856
Life expectancy,Russian Federation,Male,45 to 49,Years,1991,25.0606567845932,25.07477596193904,25.045083195686644
Life expectancy,Russian Federation,Female,45 to 49,Years,1991,32.59897419927795,32.61387937218766,32.58379924956624
Life expectancy,Russian Federation,Both,45 to 49,Years,1991,29.267661175657874,29.278799399542628,29.256607758092642
Life expectancy,Russian Federation,Male,50 to 54,Years,1991,21.365958112344348,21.378690783809045,21.352005385039693
Life expectancy,Russian Federation,Female,50 to 54,Years,1991,28.15473420106832,28.169188951207357,28.140230161905052
Life expectancy,Russian Federation,Both,50 to 54,Years,1991,25.26161181078537,25.27214794597723,25.25150118094912
Life expectancy,Russian Federation,Male,55 to 59,Years,1991,17.95876323357513,17.970243331907888,17.946383033048612
Life expectancy,Russian Federation,Female,55 to 59,Years,1991,23.854085348640837,23.86752421469429,23.84043164542953
Life expectancy,Russian Federation,Both,55 to 59,Years,1991,21.475399828228177,21.485303624985352,21.466062743759693
Life expectancy,Russian Federation,Male,60 to 64,Years,1991,14.815961465099585,14.82571346012178,14.80550432723383
Life expectancy,Russian Federation,Female,60 to 64,Years,1991,19.76469651382149,19.77712197245089,19.75211884681764
Life expectancy,Russian Federation,Both,60 to 64,Years,1991,17.927738231110663,17.936666041721953,17.91899401211347
Life expectancy,Russian Federation,Male,65 to 69,Years,1991,12.07819443264665,12.086576926848045,12.06929849665647
Life expectancy,Russian Federation,Female,65 to 69,Years,1991,15.93973647005935,15.950817121029381,15.92831218107554
Life expectancy,Russian Federation,Both,65 to 69,Years,1991,14.691445556151303,14.699454894806225,14.683287753730376
Life expectancy,Russian Federation,Male,70 to 74,Years,1991,9.678923728113745,9.685965230197151,9.671635570969066
Life expectancy,Russian Federation,Female,70 to 74,Years,1991,12.49916819241876,12.508695473257756,12.48921855707877
Life expectancy,Russian Federation,Both,70 to 74,Years,1991,11.676486624496553,11.683690942011564,11.669224989975893
Life expectancy,Russian Federation,Male,75 to 79,Years,1991,7.42298712281649,7.428333698188638,7.417412137820094
Life expectancy,Russian Federation,Female,75 to 79,Years,1991,9.42026781085547,9.42809500815034,9.412098859681464
Life expectancy,Russian Federation,Both,75 to 79,Years,1991,8.904744805621062,8.910793528089929,8.89847466074623
Life expectancy,Russian Federation,Male,<1 year,Years,1991,63.776885060154406,63.801147000377796,63.75043918659147
Life expectancy,Russian Federation,Female,<1 year,Years,1991,74.52276370098033,74.54832012923102,74.49610366652504
Life expectancy,Russian Federation,Both,<1 year,Years,1991,69.31173653846223,69.32979040362493,69.29393952142091
Life expectancy,Russian Federation,Male,80 to 84,Years,1991,5.526732524822591,5.53057140377071,5.522904471806756
Life expectancy,Russian Federation,Female,80 to 84,Years,1991,6.824315877152477,6.83035443402018,6.8180035990691366
Life expectancy,Russian Federation,Both,80 to 84,Years,1991,6.536548960084675,6.541430764097341,6.531728842325503
Life expectancy,Russian Federation,Male,85 to 89,Years,1991,4.12866237235122,4.13132460437113,4.1260232601701246
Life expectancy,Russian Federation,Female,85 to 89,Years,1991,4.86611721229253,4.870611181763171,4.86157006494155
Life expectancy,Russian Federation,Both,85 to 89,Years,1991,4.7313753095794455,4.735072935622097,4.727792213152797
Life expectancy,Russian Federation,Male,90 to 94,Years,1991,3.3012429179537968,3.3028465728602483,3.2997401520491243
Life expectancy,Russian Federation,Female,90 to 94,Years,1991,3.572939269769972,3.5760018816568904,3.569854114709773
Life expectancy,Russian Federation,Both,90 to 94,Years,1991,3.530527957510243,3.5332018883649776,3.5279273450931035
Life expectancy,Russian Federation,Male,1 to 4,Years,2001,59.23518805288825,59.272877168111116,59.19525381848089
Life expectancy,Russian Federation,Female,1 to 4,Years,2001,72.25433625218425,72.29160909112086,72.21582492977151
Life expectancy,Russian Federation,Both,1 to 4,Years,2001,65.45326742743364,65.48718971487627,65.41820573779543
Life expectancy,Russian Federation,Male,5 to 9,Years,2001,55.473288452508136,55.48673886617985,55.46092678720724
Life expectancy,Russian Federation,Female,5 to 9,Years,2001,68.47856759958935,68.49405581330507,68.46322968545527
Life expectancy,Russian Federation,Both,5 to 9,Years,2001,61.687237981730355,61.698012938234385,61.676921134121024
Life expectancy,Russian Federation,Male,10 to 14,Years,2001,50.62152298691226,50.63474210447198,50.60937499477322
Life expectancy,Russian Federation,Female,10 to 14,Years,2001,63.5942870364507,63.60972515621422,63.579049140659286
Life expectancy,Russian Federation,Both,10 to 14,Years,2001,56.82263403265954,56.83323603726266,56.81233069657395
Life expectancy,Russian Federation,Male,15 to 19,Years,2001,45.76166764043258,45.77511305745187,45.74961994275682
Life expectancy,Russian Federation,Female,15 to 19,Years,2001,58.69279859762558,58.70814512392912,58.67764598053532
Life expectancy,Russian Federation,Both,15 to 19,Years,2001,51.94627467515737,51.956755999734476,51.93600822787716
Life expectancy,Russian Federation,Male,20 to 24,Years,2001,41.172465065865346,41.18548683776631,41.16067425352417
Life expectancy,Russian Federation,Female,20 to 24,Years,2001,53.896778203406924,53.911926851374275,53.881824232921495
Life expectancy,Russian Federation,Both,20 to 24,Years,2001,47.27306608080915,47.283372445396694,47.26304769294322
Life expectancy,Russian Federation,Male,25 to 29,Years,2001,36.99710600081558,37.009759669321454,36.98568432519729
Life expectancy,Russian Federation,Female,25 to 29,Years,2001,49.16851695994369,49.183378085180614,49.15408311899069
Life expectancy,Russian Federation,Both,25 to 29,Years,2001,42.870199451771065,42.880186034549055,42.860425182106106
Life expectancy,Russian Federation,Male,30 to 34,Years,2001,32.985566235328704,32.99745605568296,32.97465672751122
Life expectancy,Russian Federation,Female,30 to 34,Years,2001,44.47788093948738,44.49236058350706,44.46391843730626
Life expectancy,Russian Federation,Both,30 to 34,Years,2001,38.58144914220845,38.59119464739418,38.57185702688521
Life expectancy,Russian Federation,Male,35 to 39,Years,2001,29.052572095662885,29.063780260285252,29.04216387952727
Life expectancy,Russian Federation,Female,35 to 39,Years,2001,39.849937260667865,39.86370256384739,39.83656389712768
Life expectancy,Russian Federation,Both,35 to 39,Years,2001,34.370150775157015,34.379465338150176,34.36098039714733
Life expectancy,Russian Federation,Male,40 to 44,Years,2001,25.31556358182909,25.32590277291773,25.30592160089307
Life expectancy,Russian Federation,Female,40 to 44,Years,2001,35.30370040272878,35.316812290749155,35.290787753322505
Life expectancy,Russian Federation,Both,40 to 44,Years,2001,30.309259568179534,30.318074474123648,30.30049547703873
Life expectancy,Russian Federation,Male,45 to 49,Years,2001,21.829445971498814,21.838795210136922,21.820725333240123
Life expectancy,Russian Federation,Female,45 to 49,Years,2001,30.871681785319375,30.88426853659052,30.859404669061323
Life expectancy,Russian Federation,Both,45 to 49,Years,2001,26.44593815269655,26.454217924893108,26.437639353070608
Life expectancy,Russian Federation,Male,50 to 54,Years,2001,18.666306175062655,18.67456797256577,18.65858805411484
Life expectancy,Russian Federation,Female,50 to 54,Years,2001,26.61502265329819,26.626956545387607,26.60341384459009
Life expectancy,Russian Federation,Both,50 to 54,Years,2001,22.842893555811898,22.850573839368,22.835128501926842
Life expectancy,Russian Federation,Male,55 to 59,Years,2001,15.798297669486038,15.805478565156895,15.791569688081784
Life expectancy,Russian Federation,Female,55 to 59,Years,2001,22.558360910663218,22.56922953539051,22.54753544069187
Life expectancy,Russian Federation,Both,55 to 59,Years,2001,19.491675829677245,19.498573512478664,19.48449088845535
Life expectancy,Russian Federation,Male,60 to 64,Years,2001,13.14618128291026,13.152182357602513,13.140454033050506
Life expectancy,Russian Federation,Female,60 to 64,Years,2001,18.704253373453092,18.71416929303612,18.694430080212356
Life expectancy,Russian Federation,Both,60 to 64,Years,2001,16.324227322891787,16.330503927339635,16.317745031052475
Life expectancy,Russian Federation,Male,65 to 69,Years,2001,11.010052223930105,11.014966386556916,11.00531750695589
Life expectancy,Russian Federation,Female,65 to 69,Years,2001,15.105148141440766,15.114022495672774,15.096266668228536
Life expectancy,Russian Federation,Both,65 to 69,Years,2001,13.505378887191625,13.511003984173676,13.499490491606386
Life expectancy,Russian Federation,Male,70 to 74,Years,2001,8.920911345708356,8.924899482159484,8.917075617343675
Life expectancy,Russian Federation,Female,70 to 74,Years,2001,11.770601415500169,11.778432304300122,11.762849849304178
Life expectancy,Russian Federation,Both,70 to 74,Years,2001,10.803813276566084,10.809062576385925,10.798559383410092
Life expectancy,Russian Federation,Male,75 to 79,Years,2001,7.126670106405758,7.129689330344478,7.123792615794916
Life expectancy,Russian Federation,Female,75 to 79,Years,2001,8.836160498760329,8.842495381318864,8.829811868874794
Life expectancy,Russian Federation,Both,75 to 79,Years,2001,8.383212534831872,8.387811343103563,8.378687138105336
Life expectancy,Russian Federation,Male,<1 year,Years,2001,59.21497043220835,59.235560314797354,59.19399062804994
Life expectancy,Russian Federation,Female,<1 year,Years,2001,72.33703802591728,72.3613298417019,72.31256198395182
Life expectancy,Russian Federation,Both,<1 year,Years,2001,65.47013372244133,65.48703760725462,65.45210387236511
Life expectancy,Russian Federation,Male,80 to 84,Years,2001,5.443433117698299,5.445512819731312,5.441485311928491
Life expectancy,Russian Federation,Female,80 to 84,Years,2001,6.408292470154891,6.412962804136097,6.4036313200034725
Life expectancy,Russian Federation,Both,80 to 84,Years,2001,6.192952570315896,6.1964717301508445,6.189242130574275
Life expectancy,Russian Federation,Male,85 to 89,Years,2001,3.867525701981125,3.868788871655081,3.866280585408679
Life expectancy,Russian Federation,Female,85 to 89,Years,2001,4.327243017482834,4.330455530913153,4.323893721763309
Life expectancy,Russian Federation,Both,85 to 89,Years,2001,4.24094310642254,4.2435434413242215,4.2381615060008535
Life expectancy,Russian Federation,Male,90 to 94,Years,2001,2.8937446679910064,2.8944907788440024,2.8929550117851166
Life expectancy,Russian Federation,Female,90 to 94,Years,2001,2.8830723214525182,2.885471125785839,2.8805660927378782
Life expectancy,Russian Federation,Both,90 to 94,Years,2001,2.8824546375022457,2.884503328726061,2.8803125816401267
Life expectancy,Russian Federation,Male,1 to 4,Years,2010,61.6420974183229,61.664940732432115,61.61918131028494
Life expectancy,Russian Federation,Female,1 to 4,Years,2010,73.87191054628587,73.89278874278381,73.85286406015325
Life expectancy,Russian Federation,Both,1 to 4,Years,2010,67.63671872494018,67.65202869698639,67.62193531100355
Life expectancy,Russian Federation,Male,5 to 9,Years,2010,57.78295306601258,57.795722593927444,57.77022171176904
Life expectancy,Russian Federation,Female,5 to 9,Years,2010,69.99943435303943,70.016139256248,69.98311299119284
Life expectancy,Russian Federation,Both,5 to 9,Years,2010,63.77292084215497,63.78343628925233,63.762318188568976
Life expectancy,Russian Federation,Male,10 to 14,Years,2010,52.881031786553834,52.89381442842193,52.86796531458006
Life expectancy,Russian Federation,Female,10 to 14,Years,2010,65.08146232032256,65.09798941882022,65.06516233115696
Life expectancy,Russian Federation,Both,10 to 14,Years,2010,58.86491907203782,58.87565827645461,58.85448315401022
Life expectancy,Russian Federation,Male,15 to 19,Years,2010,47.984365998872214,47.99717602588952,47.971406334689725
Life expectancy,Russian Federation,Female,15 to 19,Years,2010,60.16405556662864,60.180479995731446,60.147811170016745
Life expectancy,Russian Federation,Both,15 to 19,Years,2010,53.960428198285186,53.97110498962271,53.94977022149168
Life expectancy,Russian Federation,Male,20 to 24,Years,2010,43.28385059861429,43.296456554565,43.27104469870781
Life expectancy,Russian Federation,Female,20 to 24,Years,2010,55.33021659501813,55.3464173875372,55.314152056174976
Life expectancy,Russian Federation,Both,20 to 24,Years,2010,49.20598558013249,49.2165318030474,49.19549086245122
Life expectancy,Russian Federation,Male,25 to 29,Years,2010,38.85045078765286,38.8627257349023,38.83806456369538
Life expectancy,Russian Federation,Female,25 to 29,Years,2010,50.548962930122244,50.56493438587539,50.533184758208606
Life expectancy,Russian Federation,Both,25 to 29,Years,2010,44.63013569958393,44.640443811230114,44.619779389990995
Life expectancy,Russian Federation,Male,30 to 34,Years,2010,34.722571946016714,34.73436546393065,34.710642766682575
Life expectancy,Russian Federation,Female,30 to 34,Years,2010,45.880516368668005,45.896115912249705,45.86519530166562
Life expectancy,Russian Federation,Both,30 to 34,Years,2010,40.281441246118405,40.29142067423839,40.2713089303696
Life expectancy,Russian Federation,Male,35 to 39,Years,2010,30.91130636843224,30.922475688296533,30.89996023448544
Life expectancy,Russian Federation,Female,35 to 39,Years,2010,41.33009230888101,41.34525509513913,41.3151887552709
Life expectancy,Russian Federation,Both,35 to 39,Years,2010,36.16609096305875,36.17557061401853,36.15636982341115
Life expectancy,Russian Federation,Male,40 to 44,Years,2010,27.16973395021752,27.180270684269892,27.159158923621355
Life expectancy,Russian Federation,Female,40 to 44,Years,2010,36.84219802491457,36.8566003935436,36.82799310868726
Life expectancy,Russian Federation,Both,40 to 44,Years,2010,32.119162653217536,32.128017930945106,32.11001901859779
Life expectancy,Russian Federation,Male,45 to 49,Years,2010,23.56188639198297,23.57168037472509,23.55217675222564
Life expectancy,Russian Federation,Female,45 to 49,Years,2010,32.44365688078348,32.45732428652687,32.43017123374205
Life expectancy,Russian Federation,Both,45 to 49,Years,2010,28.19098717186489,28.1992702934449,28.18248627278008
Life expectancy,Russian Federation,Male,50 to 54,Years,2010,20.222349196364533,20.23093253966407,20.213573048560605
Life expectancy,Russian Federation,Female,50 to 54,Years,2010,28.15134360159918,28.164245600667762,28.138583058921657
Life expectancy,Russian Federation,Both,50 to 54,Years,2010,24.459038519906173,24.46672977699814,24.451174745962682
Life expectancy,Russian Federation,Male,55 to 59,Years,2010,17.14438727618771,17.151936339840322,17.136646804607054
Life expectancy,Russian Federation,Female,55 to 59,Years,2010,23.995276849011997,24.007364931844002,23.983245315128322
Life expectancy,Russian Federation,Both,55 to 59,Years,2010,20.92489137699961,20.931899441146612,20.917557612163677
Life expectancy,Russian Federation,Male,60 to 64,Years,2010,14.345701608638992,14.352220297855231,14.339022476468394
Life expectancy,Russian Federation,Female,60 to 64,Years,2010,20.0498710359953,20.060885430624726,20.038763748459967
Life expectancy,Russian Federation,Both,60 to 64,Years,2010,17.61812227242646,17.624518330974354,17.611314348096258
Life expectancy,Russian Federation,Male,65 to 69,Years,2010,11.877171836698437,11.882830707660014,11.871400211865206
Life expectancy,Russian Federation,Female,65 to 69,Years,2010,16.27230669346855,16.282403953948787,16.262244429006195
Life expectancy,Russian Federation,Both,65 to 69,Years,2010,14.540082464997369,14.546170655275702,14.533738588545875
Life expectancy,Russian Federation,Male,70 to 74,Years,2010,9.698032599309867,9.70276528283978,9.693196973649915
Life expectancy,Russian Federation,Female,70 to 74,Years,2010,12.798525084824002,12.807322485091738,12.789675225592465
Life expectancy,Russian Federation,Both,70 to 74,Years,2010,11.681282547688957,11.686771994052787,11.67541082630696
Life expectancy,Russian Federation,Male,75 to 79,Years,2010,7.858183223083193,7.861952448425275,7.854247224872039
Life expectancy,Russian Federation,Female,75 to 79,Years,2010,9.681158564567971,9.68837884635174,9.673786164300829
Life expectancy,Russian Federation,Both,75 to 79,Years,2010,9.097599219335498,9.10234971239458,9.092462479719984
Life expectancy,Russian Federation,Male,<1 year,Years,2010,62.0895743785153,62.106407670039346,62.07285072630209
Life expectancy,Russian Federation,Female,<1 year,Years,2010,74.36899120897755,74.38926299436655,74.34976253589234
Life expectancy,Russian Federation,Both,<1 year,Years,2010,68.101509250115,68.11612192910003,68.08730172591154
Life expectancy,Russian Federation,Male,80 to 84,Years,2010,6.235585413880715,6.2383074297160706,6.232825829267132
Life expectancy,Russian Federation,Female,80 to 84,Years,2010,7.073237164292113,7.0785704533345,7.06779654812355
Life expectancy,Russian Federation,Both,80 to 84,Years,2010,6.84540388533905,6.849340449857024,6.841351008470171
Life expectancy,Russian Federation,Male,85 to 89,Years,2010,5.0768187600091705,5.0786607038572855,5.074932963869864
