measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Portugal,Male,<1 year,Years,2002,73.88356844514522,73.98779140017278,73.78205366594854
Life expectancy,Portugal,Female,<1 year,Years,2002,80.61031824856819,80.7335656099186,80.49542066367319
Life expectancy,Portugal,Both,<1 year,Years,2002,77.26228642394852,77.34576095278929,77.18159005347238
Life expectancy,Spain,Male,<1 year,Years,2002,76.40686754381278,76.46060464204845,76.35181069127458
Life expectancy,Spain,Female,<1 year,Years,2002,83.22922975870813,83.29544116462905,83.16642247036481
Life expectancy,Spain,Both,<1 year,Years,2002,79.81768246785694,79.86175400701427,79.77271447741828
Life expectancy,Sweden,Male,<1 year,Years,2002,77.81416515128632,77.92039281688427,77.70974143560831
Life expectancy,Sweden,Female,<1 year,Years,2002,82.21973905846694,82.34842095644815,82.0876013343516
Life expectancy,Sweden,Both,<1 year,Years,2002,80.05227805718373,80.13752357398954,79.96919815009508
Life expectancy,Switzerland,Male,<1 year,Years,2002,78.01339905344625,78.1429868277932,77.8803641931334
Life expectancy,Switzerland,Female,<1 year,Years,2002,83.16663327264105,83.30855775038192,83.01707744192353
Life expectancy,Switzerland,Both,<1 year,Years,2002,80.69273384381914,80.79176155506356,80.59161430163665
Life expectancy,United Kingdom,Male,<1 year,Years,2002,75.97535796707912,76.00541507235094,75.94531177475716
Life expectancy,United Kingdom,Female,<1 year,Years,2002,80.58828978380998,80.62007127499525,80.55669632760024
Life expectancy,United Kingdom,Both,<1 year,Years,2002,78.34014676412464,78.36357448735016,78.31697793638705
Life expectancy,Andorra,Male,<1 year,Years,2010,79.64052894257063,80.39147583591256,78.93437871463199
Life expectancy,Andorra,Female,<1 year,Years,2010,85.51267520638527,86.66318297822109,83.97575995808913
Life expectancy,Andorra,Both,<1 year,Years,2010,82.29038072133297,82.91022162797245,81.56587982758604
Life expectancy,Austria,Male,<1 year,Years,2010,77.7556926861283,77.88141073895527,77.63006545497747
Life expectancy,Austria,Female,<1 year,Years,2010,83.2512828390365,83.39014387820643,83.11241537251826
Life expectancy,Austria,Both,<1 year,Years,2010,80.5775182479567,80.68077999942537,80.47818168056595
Life expectancy,Belgium,Male,<1 year,Years,2010,77.41649941526818,77.52520299348146,77.30995036993669
Life expectancy,Belgium,Female,<1 year,Years,2010,82.62426048917763,82.74097780986527,82.5025865154674
Life expectancy,Belgium,Both,<1 year,Years,2010,80.07401065565641,80.15995160373858,79.99230164160952
Life expectancy,Cyprus,Male,<1 year,Years,2010,76.94554396584452,77.55689743119767,76.31577610179694
Life expectancy,Cyprus,Female,<1 year,Years,2010,83.46212700126117,84.00483423516012,82.83620014893988
Life expectancy,Cyprus,Both,<1 year,Years,2010,80.11711056439334,80.56858733551556,79.68171017971305
Life expectancy,Denmark,Male,<1 year,Years,2010,77.17143992751919,77.3085260454077,77.0342449924455
Life expectancy,Denmark,Female,<1 year,Years,2010,81.36372539033798,81.54702583300791,81.18020548862317
Life expectancy,Denmark,Both,<1 year,Years,2010,79.29187734213454,79.40380440663982,79.17910612874775
Life expectancy,Finland,Male,<1 year,Years,2010,76.90997708837409,77.04606617125961,76.76928688999273
Life expectancy,Finland,Female,<1 year,Years,2010,83.38778146064402,83.56830781352399,83.22074020181809
Life expectancy,Finland,Both,<1 year,Years,2010,80.1727691228649,80.2946581415721,80.05537953146903
Life expectancy,France,Male,<1 year,Years,2010,78.06312149021298,78.10772133215399,78.0178560171609
Life expectancy,France,Female,<1 year,Years,2010,84.61423781374954,84.6678842178018,84.55933308621593
Life expectancy,France,Both,<1 year,Years,2010,81.4051696623357,81.440007100884,81.36662389693069
Life expectancy,Germany,Male,<1 year,Years,2010,77.92694348462987,77.97442450772971,77.8833976005408
Life expectancy,Germany,Female,<1 year,Years,2010,82.83848951827538,82.89069183397375,82.7875626004534
Life expectancy,Germany,Both,<1 year,Years,2010,80.39860120992994,80.43372831065136,80.36376541719588
Life expectancy,Greece,Male,<1 year,Years,2010,77.7739867909927,77.88579311392611,77.66475811375477
Life expectancy,Greece,Female,<1 year,Years,2010,82.76571678266906,82.88011738518097,82.64364025426471
Life expectancy,Greece,Both,<1 year,Years,2010,80.24863833805158,80.32933820475408,80.16716554903293
Life expectancy,Iceland,Male,<1 year,Years,2010,79.96045778161411,80.24345835612549,79.69081815103469
Life expectancy,Iceland,Female,<1 year,Years,2010,84.82503551426385,85.11604803960495,84.49384407493883
Life expectancy,Iceland,Both,<1 year,Years,2010,82.35544185041881,82.56997762744618,82.15017752228883
Life expectancy,Ireland,Male,<1 year,Years,2010,78.46601300545713,78.61482211236822,78.29892413398417
Life expectancy,Ireland,Female,<1 year,Years,2010,82.92726645116444,83.09521814133963,82.74384031173076
Life expectancy,Ireland,Both,<1 year,Years,2010,80.71625694805809,80.84242641901227,80.58753438722259
Life expectancy,Israel,Male,<1 year,Years,2010,79.98706575661288,80.1282004826017,79.84601980771599
Life expectancy,Israel,Female,<1 year,Years,2010,83.54623706753542,83.70432944050292,83.39466392659014
Life expectancy,Israel,Both,<1 year,Years,2010,81.82746278723447,81.9375433156305,81.72176558204526
Life expectancy,Italy,Male,<1 year,Years,2010,79.37526023586133,79.42975806359453,79.32289705725674
Life expectancy,Italy,Female,<1 year,Years,2010,84.42296929395461,84.48626413521565,84.35590609343706
Life expectancy,Italy,Both,<1 year,Years,2010,82.00261074033973,82.04588635390026,81.9593404948331
Life expectancy,Luxembourg,Male,<1 year,Years,2010,79.04231028140488,79.29496278921567,78.79945417374856
Life expectancy,Luxembourg,Female,<1 year,Years,2010,82.44497442437141,82.71286229636438,82.18026302682266
Life expectancy,Luxembourg,Both,<1 year,Years,2010,80.79931332969046,80.96857660487845,80.62355313565638
Life expectancy,Malta,Male,<1 year,Years,2010,78.1433044021201,78.41885137957244,77.88902402875497
Life expectancy,Malta,Female,<1 year,Years,2010,82.58503656557896,82.85840938150702,82.30360880752531
Life expectancy,Malta,Both,<1 year,Years,2010,80.41784182797844,80.63734364695162,80.22028912362553
Life expectancy,Netherlands,Male,<1 year,Years,2010,78.73064655655361,78.82664623510196,78.63627316296079
Life expectancy,Netherlands,Female,<1 year,Years,2010,82.73957444589584,82.83855946977705,82.63500133858291
Life expectancy,Netherlands,Both,<1 year,Years,2010,80.81288990751693,80.88465173438244,80.7366624377023
Life expectancy,Norway,Male,<1 year,Years,2010,78.77128914752839,78.84508463109057,78.69666051570161
Life expectancy,Norway,Female,<1 year,Years,2010,82.9723480921318,83.05831785138709,82.881450029085
Life expectancy,Norway,Both,<1 year,Years,2010,80.91497642857466,80.9744460862219,80.8566087638542
Life expectancy,Portugal,Male,<1 year,Years,2010,76.93580277301305,77.0421857696338,76.82917346964993
Life expectancy,Portugal,Female,<1 year,Years,2010,83.03757489106404,83.16509531924119,82.92079282307428
Life expectancy,Portugal,Both,<1 year,Years,2010,80.04957507073962,80.13115504809348,79.9674520155526
Life expectancy,Spain,Male,<1 year,Years,2010,78.91846632666427,78.97486209892074,78.86800420131456
Life expectancy,Spain,Female,<1 year,Years,2010,84.98167648436262,85.04759958474548,84.91549349682556
Life expectancy,Spain,Both,<1 year,Years,2010,81.98155610885681,82.02666729616959,81.93683253446223
Life expectancy,Sweden,Male,<1 year,Years,2010,79.40590617262512,79.5188625302298,79.28723322254494
Life expectancy,Sweden,Female,<1 year,Years,2010,83.6114674337868,83.73646667738177,83.47013366435556
Life expectancy,Sweden,Both,<1 year,Years,2010,81.52020277893925,81.60852212349552,81.42689180333937
Life expectancy,Switzerland,Male,<1 year,Years,2010,80.24274956615159,80.37374232710889,80.11436212458246
Life expectancy,Switzerland,Female,<1 year,Years,2010,84.53390771454981,84.67604614957436,84.38394288824368
Life expectancy,Switzerland,Both,<1 year,Years,2010,82.47774199592651,82.58388796504569,82.37589107449087
Life expectancy,United Kingdom,Male,<1 year,Years,2010,78.38283576112677,78.41242473210762,78.3516892613136
Life expectancy,United Kingdom,Female,<1 year,Years,2010,82.37098188406813,82.4022645699972,82.33776810243357
Life expectancy,United Kingdom,Both,<1 year,Years,2010,80.42347670597184,80.44700964591506,80.39939496587871
Life expectancy,Albania,Male,<1 year,Years,2001,72.15757432741792,72.81726742530418,71.51326319421767
Life expectancy,Albania,Female,<1 year,Years,2001,78.54243490118115,79.12803972052966,77.9310922760042
Life expectancy,Albania,Both,<1 year,Years,2001,75.21141797421457,75.66889399033661,74.71519593942463
Life expectancy,Bosnia and Herzegovina,Male,<1 year,Years,2001,72.55823750317217,73.71583034300949,71.42184758395385
Life expectancy,Bosnia and Herzegovina,Female,<1 year,Years,2001,78.38072416650698,79.3763227773062,77.41588244154744
Life expectancy,Bosnia and Herzegovina,Both,<1 year,Years,2001,75.51371590369523,76.28389916661371,74.7509035860507
Life expectancy,Bulgaria,Male,<1 year,Years,2001,68.49845578676954,68.61148753109549,68.3864019740146
Life expectancy,Bulgaria,Female,<1 year,Years,2001,75.48581318923965,75.61590814715875,75.3575299520207
Life expectancy,Bulgaria,Both,<1 year,Years,2001,71.90298870087464,71.9927530922998,71.81460391971387
Life expectancy,Croatia,Male,<1 year,Years,2001,71.19106166741342,71.32707295774924,71.05633026499581
Life expectancy,Croatia,Female,<1 year,Years,2001,78.34202368775445,78.51480954431419,78.16856195399394
Life expectancy,Croatia,Both,<1 year,Years,2001,74.81188504717797,74.93185417340926,74.6931220797163
Life expectancy,Czech Republic,Male,<1 year,Years,2001,72.05784467014216,72.14692332031441,71.96693697682825
Life expectancy,Czech Republic,Female,<1 year,Years,2001,78.53824349712158,78.65276513047715,78.428984925354
Life expectancy,Czech Republic,Both,<1 year,Years,2001,75.34180632064131,75.41572395433721,75.26427834059338
Life expectancy,Hungary,Male,<1 year,Years,2001,68.1840797567331,68.27219589196339,68.08911628598113
Life expectancy,Hungary,Female,<1 year,Years,2001,76.5528288623055,76.67251699373938,76.43197552724827
Life expectancy,Hungary,Both,<1 year,Years,2001,72.38663983457937,72.46760573593617,72.303560521236
Life expectancy,Macedonia,Male,<1 year,Years,2001,70.77928888352885,70.96424968812407,70.57981819434791
Life expectancy,Macedonia,Female,<1 year,Years,2001,77.05947064808065,77.28520847491603,76.806014449812
Life expectancy,Macedonia,Both,<1 year,Years,2001,73.7423559248137,73.90439907703337,73.58010264389534
Life expectancy,Montenegro,Male,<1 year,Years,2001,71.29549131875231,71.74380111009026,70.83755397514335
Life expectancy,Montenegro,Female,<1 year,Years,2001,76.72400202962831,77.09614829634623,76.34864273947642
Life expectancy,Montenegro,Both,<1 year,Years,2001,74.00589787039151,74.31255906868303,73.69355560992012
Life expectancy,Poland,Male,<1 year,Years,2001,70.16313550707343,70.21484520363376,70.10963677819294
Life expectancy,Poland,Female,<1 year,Years,2001,78.48276612083085,78.54309897515083,78.41585881818784
Life expectancy,Poland,Both,<1 year,Years,2001,74.33763072229169,74.37998879929611,74.29175157047901
Life expectancy,Romania,Male,<1 year,Years,2001,67.52581706501263,67.60176189113034,67.44703352021949
Life expectancy,Romania,Female,<1 year,Years,2001,74.81049783805899,74.89267476070111,74.72865024317557
Life expectancy,Romania,Both,<1 year,Years,2001,71.08234141272403,71.14081934009823,71.02325751076597
Life expectancy,Serbia,Male,<1 year,Years,2001,69.37418086021697,69.60186256139147,69.10947109399656
Life expectancy,Serbia,Female,<1 year,Years,2001,75.63651814379746,75.83794509497262,75.41161396090952
Life expectancy,Serbia,Both,<1 year,Years,2001,72.42745066009778,72.62595525606345,72.19788691391227
Life expectancy,Slovakia,Male,<1 year,Years,2001,69.73175606863178,69.86793385182955,69.61870800353488
Life expectancy,Slovakia,Female,<1 year,Years,2001,77.64478688283154,77.79758693573417,77.48484848351771
Life expectancy,Slovakia,Both,<1 year,Years,2001,73.70871020102005,73.80837085362175,73.6047639775022
Life expectancy,Slovenia,Male,<1 year,Years,2001,72.13128779145458,72.33693241822776,71.93109016605997
Life expectancy,Slovenia,Female,<1 year,Years,2001,80.07757537826264,80.3001987408716,79.85291673230589
Life expectancy,Slovenia,Both,<1 year,Years,2001,76.17502006266446,76.33162451766519,76.01458510262218
Life expectancy,Belarus,Male,<1 year,Years,2001,62.56518107997615,62.746679276206315,62.38361809187146
Life expectancy,Belarus,Female,<1 year,Years,2001,74.43927515238866,74.60962342840565,74.26796247462218
Life expectancy,Belarus,Both,<1 year,Years,2001,68.34881281938691,68.51069668955836,68.18484177177723
Life expectancy,Estonia,Male,<1 year,Years,2001,65.11258040687771,65.31272750486123,64.91103140994717
Life expectancy,Estonia,Female,<1 year,Years,2001,76.41790642591657,76.66083465417884,76.1644187453719
Life expectancy,Estonia,Both,<1 year,Years,2001,70.77399989076899,70.94789416976731,70.59835040752805
Life expectancy,Latvia,Male,<1 year,Years,2001,64.36760525894549,64.53067105461685,64.21745446320206
Life expectancy,Latvia,Female,<1 year,Years,2001,75.88016156769598,76.08955544188039,75.6732488185752
Life expectancy,Latvia,Both,<1 year,Years,2001,70.16027083625076,70.29480705677929,70.02346580484817
Life expectancy,Lithuania,Male,<1 year,Years,2001,66.16259153243354,66.31037535239184,66.01209747719574
Life expectancy,Lithuania,Female,<1 year,Years,2001,77.36789078171002,77.53591644834006,77.17718769184302
Life expectancy,Lithuania,Both,<1 year,Years,2001,71.80115747784038,71.92477554673351,71.67111540943375
Life expectancy,Moldova,Male,<1 year,Years,2001,65.05059453224912,65.27621972151167,64.79645215401686
Life expectancy,Moldova,Female,<1 year,Years,2001,72.57409592487994,72.77252914686737,72.36956818259448
Life expectancy,Moldova,Both,<1 year,Years,2001,68.87418547876824,69.07890124153394,68.65532767905704
Life expectancy,Russian Federation,Male,<1 year,Years,2001,59.21497043220835,59.235560314797354,59.19399062804994
Life expectancy,Russian Federation,Female,<1 year,Years,2001,72.33703802591728,72.3613298417019,72.31256198395182
Life expectancy,Russian Federation,Both,<1 year,Years,2001,65.47013372244133,65.48703760725462,65.45210387236511
Life expectancy,Ukraine,Male,<1 year,Years,2001,62.75671395566097,62.82322992202894,62.69164854952432
Life expectancy,Ukraine,Female,<1 year,Years,2001,74.0200334347287,74.0968489272602,73.95002111952289
Life expectancy,Ukraine,Both,<1 year,Years,2001,68.31363984292837,68.36997344388789,68.26030337778525
Life expectancy,Andorra,Male,<1 year,Years,2001,78.49382146591843,79.26269041289041,77.52316900343948
Life expectancy,Andorra,Female,<1 year,Years,2001,84.8930122563542,86.23029648011459,83.01249241374646
Life expectancy,Andorra,Both,<1 year,Years,2001,81.3598612818223,82.14048425830374,80.41480502798245
Life expectancy,Austria,Male,<1 year,Years,2001,75.61730845105873,75.7282461599252,75.49197634593855
Life expectancy,Austria,Female,<1 year,Years,2001,81.56737237025129,81.71062393160739,81.42411322867042
Life expectancy,Austria,Both,<1 year,Years,2001,78.7309905856461,78.83109587533194,78.63631301256143
Life expectancy,Belgium,Male,<1 year,Years,2001,74.97898491614694,75.08471284959812,74.87076940247812
Life expectancy,Belgium,Female,<1 year,Years,2001,81.14781176326224,81.28145755481944,81.0236441117175
Life expectancy,Belgium,Both,<1 year,Years,2001,78.10747766088609,78.19587906435086,78.01584775290024
Life expectancy,Cyprus,Male,<1 year,Years,2001,74.11077643219267,74.77510093331348,73.41735585027693
Life expectancy,Cyprus,Female,<1 year,Years,2001,80.15106041387561,80.65901624100087,79.64680488262465
Life expectancy,Cyprus,Both,<1 year,Years,2001,77.01318253068858,77.46038650245275,76.57614828711584
Life expectancy,Denmark,Male,<1 year,Years,2001,74.90514971057148,75.04553317422416,74.7667511814567
Life expectancy,Denmark,Female,<1 year,Years,2001,79.35466824456596,79.51527474960879,79.18680112259372
Life expectancy,Denmark,Both,<1 year,Years,2001,77.17074289451378,77.28166491557478,77.05692756177172
Life expectancy,Finland,Male,<1 year,Years,2001,74.74466396462424,74.88123470537997,74.6023983503518
Life expectancy,Finland,Female,<1 year,Years,2001,81.55897492858001,81.72171098400149,81.39392466822912
Life expectancy,Finland,Both,<1 year,Years,2001,78.23134113478133,78.34985332917584,78.1197888724503
Life expectancy,France,Male,<1 year,Years,2001,75.49974589492591,75.54518482763564,75.45041045796566
Life expectancy,France,Female,<1 year,Years,2001,82.84530843723327,82.89632771184311,82.7913599765417
Life expectancy,France,Both,<1 year,Years,2001,79.20204499307145,79.23784988791327,79.16303094099129
Life expectancy,Germany,Male,<1 year,Years,2001,75.65101260522053,75.69136297268723,75.61214611535799
Life expectancy,Germany,Female,<1 year,Years,2001,81.3822164052728,81.43204538329266,81.33559157748796
Life expectancy,Germany,Both,<1 year,Years,2001,78.62039345959116,78.65346323816091,78.58984805849765
Life expectancy,Greece,Male,<1 year,Years,2001,76.14084556765125,76.24738258330414,76.02961439604213
Life expectancy,Greece,Female,<1 year,Years,2001,82.03924087957276,82.15391944916783,81.91928586640908
Life expectancy,Greece,Both,<1 year,Years,2001,79.03834934442303,79.1255409883326,78.95493647761103
Life expectancy,Iceland,Male,<1 year,Years,2001,78.54328900122924,78.81715745556636,78.24565820077926
Life expectancy,Iceland,Female,<1 year,Years,2001,82.24233532910502,82.52679637666633,81.94712065100416
Life expectancy,Iceland,Both,<1 year,Years,2001,80.41690193641864,80.61232843605866,80.20066556644105
Life expectancy,Ireland,Male,<1 year,Years,2001,74.61619193175252,74.77141074170876,74.45864922684194
Life expectancy,Ireland,Female,<1 year,Years,2001,79.76870682387614,79.95927889994249,79.58300795651917
Life expectancy,Ireland,Both,<1 year,Years,2001,77.17360655834719,77.29350759509501,77.04747630193516
Life expectancy,Israel,Male,<1 year,Years,2001,76.71419661137222,76.8676067041802,76.57342643334951
Life expectancy,Israel,Female,<1 year,Years,2001,80.91597458573726,81.07609823052583,80.75636757857343
Life expectancy,Israel,Both,<1 year,Years,2001,78.87319451762528,78.97958079288614,78.7615096088917
Life expectancy,Italy,Male,<1 year,Years,2001,76.76668246704158,76.81573859447234,76.71726618487824
Life expectancy,Italy,Female,<1 year,Years,2001,82.71999438582631,82.78258010977913,82.65451668517177
Life expectancy,Italy,Both,<1 year,Years,2001,79.83154736685562,79.87024973913468,79.78973167223886
Life expectancy,Luxembourg,Male,<1 year,Years,2001,75.51488576511738,75.7608018503594,75.2705941299113
Life expectancy,Luxembourg,Female,<1 year,Years,2001,80.8167606345061,81.06720605601592,80.55865969640178
Life expectancy,Luxembourg,Both,<1 year,Years,2001,78.25974004429379,78.44097381505327,78.07066136534273
Life expectancy,Malta,Male,<1 year,Years,2001,76.3457830124605,76.61290325454084,76.11609832069976
Life expectancy,Malta,Female,<1 year,Years,2001,80.87675766671094,81.1579327578705,80.59018941512673
Life expectancy,Malta,Both,<1 year,Years,2001,78.67568792387567,78.88584581142196,78.48251811420694
Life expectancy,Netherlands,Male,<1 year,Years,2001,75.68930959968438,75.77032075595913,75.60052161170049
Life expectancy,Netherlands,Female,<1 year,Years,2001,80.65382909155345,80.75038093055618,80.55791557709429
Life expectancy,Netherlands,Both,<1 year,Years,2001,78.24818616529615,78.31061276261639,78.18136933114627
Life expectancy,Norway,Male,<1 year,Years,2001,76.1516738431697,76.23196206472728,76.07606264899084
Life expectancy,Norway,Female,<1 year,Years,2001,81.45274534498542,81.54129448351634,81.370400515073
Life expectancy,Norway,Both,<1 year,Years,2001,78.83448070764446,78.89827534758376,78.77493464099611
Life expectancy,Portugal,Male,<1 year,Years,2001,73.56989474365524,73.66758069575272,73.47034300585037
Life expectancy,Portugal,Female,<1 year,Years,2001,80.40475229674868,80.52442478578521,80.28464988169358
Life expectancy,Portugal,Both,<1 year,Years,2001,76.99817348403198,77.0833732591141,76.91757382728792
Life expectancy,Spain,Male,<1 year,Years,2001,76.22562014869618,76.2829404177957,76.17051910241737
Life expectancy,Spain,Female,<1 year,Years,2001,83.09354274784094,83.16513221431819,83.02668143788459
Life expectancy,Spain,Both,<1 year,Years,2001,79.66306500508406,79.71087761161061,79.61625036708921
Life expectancy,Sweden,Male,<1 year,Years,2001,77.53769397348965,77.64678583610976,77.42653627309656
Life expectancy,Sweden,Female,<1 year,Years,2001,82.09274597565043,82.22923195682908,81.97042831937517
Life expectancy,Sweden,Both,<1 year,Years,2001,79.84908025751207,79.93375661083473,79.76173552755823
Life expectancy,Switzerland,Male,<1 year,Years,2001,77.65259085088623,77.78179923865535,77.52696929362195
Life expectancy,Switzerland,Female,<1 year,Years,2001,83.15523303659297,83.3002362577418,83.01070620295862
Life expectancy,Switzerland,Both,<1 year,Years,2001,80.50387074843566,80.60193576292745,80.40355932267343
Life expectancy,United Kingdom,Male,<1 year,Years,2001,75.8306184792163,75.86183923861265,75.80048282326676
Life expectancy,United Kingdom,Female,<1 year,Years,2001,80.51042472470314,80.54449064076681,80.47730766861795
Life expectancy,United Kingdom,Both,<1 year,Years,2001,78.23463364933089,78.25832254838474,78.21023403133633
Life expectancy,Albania,Male,<1 year,Years,1995,71.30747823757751,71.60553668928756,71.01045095257348
Life expectancy,Albania,Female,<1 year,Years,1995,78.22257815264305,78.54471643984459,77.90849114718858
Life expectancy,Albania,Both,<1 year,Years,1995,74.59852507007588,74.8922231912243,74.3129632583934
Life expectancy,Bosnia and Herzegovina,Male,<1 year,Years,1995,61.316565498693784,62.76947487650423,59.88257917611657
Life expectancy,Bosnia and Herzegovina,Female,<1 year,Years,1995,71.45826118640997,72.90298589855128,69.93599099571507
Life expectancy,Bosnia and Herzegovina,Both,<1 year,Years,1995,66.0943755186474,67.1445699975641,64.99409306043002
Life expectancy,Bulgaria,Male,<1 year,Years,1995,67.40633427324045,67.51160997694565,67.29680275394209
Life expectancy,Bulgaria,Female,<1 year,Years,1995,74.96846346052901,75.09558669707151,74.84539271457871
Life expectancy,Bulgaria,Both,<1 year,Years,1995,71.02839467176756,71.1250546654761,70.94314385001013
Life expectancy,Croatia,Male,<1 year,Years,1995,69.23666486423193,69.37100795479418,69.09881589396412
Life expectancy,Croatia,Female,<1 year,Years,1995,76.86376529541441,77.02091848672389,76.70678246097035
Life expectancy,Croatia,Both,<1 year,Years,1995,73.08311119200927,73.18762894071857,72.9659308171897
Life expectancy,Czech Republic,Male,<1 year,Years,1995,69.79796551809284,69.88600875897528,69.71258787798179
Life expectancy,Czech Republic,Female,<1 year,Years,1995,76.67338072955452,76.78893367958173,76.55237411209663
Life expectancy,Czech Republic,Both,<1 year,Years,1995,73.25756776144861,73.33122846704589,73.18253585157764
Life expectancy,Hungary,Male,<1 year,Years,1995,65.46023681388614,65.54664200163887,65.37468168132062
Life expectancy,Hungary,Female,<1 year,Years,1995,74.66881683314712,74.77456201588456,74.56403223324669
Life expectancy,Hungary,Both,<1 year,Years,1995,69.96266990066935,70.03026057844107,69.89177997194557
Life expectancy,Macedonia,Male,<1 year,Years,1995,69.99757851133457,70.19820106378741,69.78833889143749
Life expectancy,Macedonia,Female,<1 year,Years,1995,75.62176360052352,75.86556353910315,75.38994205059069
Life expectancy,Macedonia,Both,<1 year,Years,1995,72.66207545860587,72.83106712934494,72.4920105588806
Life expectancy,Montenegro,Male,<1 year,Years,1995,71.25290613348024,71.59090966761576,70.92543330941345
Life expectancy,Montenegro,Female,<1 year,Years,1995,77.24849436935256,77.5428939539249,76.93391199522338
Life expectancy,Montenegro,Both,<1 year,Years,1995,74.2541150008884,74.48800658649135,74.0010806357233
Life expectancy,Poland,Male,<1 year,Years,1995,67.76319981452542,67.8127104475839,67.70894085343302
Life expectancy,Poland,Female,<1 year,Years,1995,76.60279265881894,76.66509528058283,76.54270871262355
Life expectancy,Poland,Both,<1 year,Years,1995,72.13070184496917,72.17326040608344,72.08594698684121
Life expectancy,Romania,Male,<1 year,Years,1995,65.62504233705023,65.69719568630806,65.55247961572579
Life expectancy,Romania,Female,<1 year,Years,1995,73.40067092586588,73.48498590670417,73.31729104653563
Life expectancy,Romania,Both,<1 year,Years,1995,69.36961392469846,69.42390375064001,69.31262166354152
Life expectancy,Serbia,Male,<1 year,Years,1995,67.9612669631517,68.05707460501546,67.86256055964567
Life expectancy,Serbia,Female,<1 year,Years,1995,74.434955867818,74.53992544985942,74.33633133537197
Life expectancy,Serbia,Both,<1 year,Years,1995,71.0924308948331,71.17228540104556,71.01617341865929
Life expectancy,Slovakia,Male,<1 year,Years,1995,68.49096128762386,68.60991216243686,68.37321928521145
Life expectancy,Slovakia,Female,<1 year,Years,1995,76.63914814169259,76.79525283976321,76.47266523103114
Life expectancy,Slovakia,Both,<1 year,Years,1995,72.54259377325971,72.64237862242703,72.43530556873421
Life expectancy,Slovenia,Male,<1 year,Years,1995,70.74786165219822,70.93254097928545,70.56774605942708
Life expectancy,Slovenia,Female,<1 year,Years,1995,78.4447469237963,78.6687402747136,78.20766487641122
Life expectancy,Slovenia,Both,<1 year,Years,1995,74.70539644224984,74.85952207637304,74.54255818677343
Life expectancy,Belarus,Male,<1 year,Years,1995,62.89284003334407,63.09949281267875,62.66411268154712
Life expectancy,Belarus,Female,<1 year,Years,1995,74.20624078373936,74.38880667433756,74.01662569804759
Life expectancy,Belarus,Both,<1 year,Years,1995,68.49443363366012,68.6790854031281,68.29020866171685
Life expectancy,Estonia,Male,<1 year,Years,1995,61.71732796358263,61.9081413331439,61.530850492752116
Life expectancy,Estonia,Female,<1 year,Years,1995,74.382772453844,74.62758955394563,74.11613263144247
Life expectancy,Estonia,Both,<1 year,Years,1995,67.91486513000719,68.07947691838969,67.74563467530835
Life expectancy,Latvia,Male,<1 year,Years,1995,60.72951745745803,60.87513110199436,60.58241625082823
Life expectancy,Latvia,Female,<1 year,Years,1995,73.3007007477453,73.50247260270987,73.10831478404118
Life expectancy,Latvia,Both,<1 year,Years,1995,66.87441796570215,66.99952442287122,66.74399742023735
Life expectancy,Lithuania,Male,<1 year,Years,1995,63.36426559086303,63.49944328017417,63.23333255366344
Life expectancy,Lithuania,Female,<1 year,Years,1995,75.09384420765517,75.2546723138413,74.92095993791041
Life expectancy,Lithuania,Both,<1 year,Years,1995,69.16421373385728,69.27108830928461,69.05177557409534
Life expectancy,Moldova,Male,<1 year,Years,1995,61.92337135258582,62.18593128530034,61.66632572828088
Life expectancy,Moldova,Female,<1 year,Years,1995,69.74873193154258,69.96551759464,69.50926982643536
Life expectancy,Moldova,Both,<1 year,Years,1995,65.84578785343217,66.07518276310121,65.61233270806736
Life expectancy,Russian Federation,Male,<1 year,Years,1995,58.366853891023595,58.388085590390574,58.34379360447002
Life expectancy,Russian Federation,Female,<1 year,Years,1995,71.78608527790928,71.81205066740166,71.76074389054193
Life expectancy,Russian Federation,Both,<1 year,Years,1995,64.76574584971932,64.78428824853492,64.74870349648704
Life expectancy,Ukraine,Male,<1 year,Years,1995,61.267495007504934,61.433160155455425,61.091655892109024
Life expectancy,Ukraine,Female,<1 year,Years,1995,72.26052909360038,72.42055096735159,72.09399454575014
Life expectancy,Ukraine,Both,<1 year,Years,1995,66.67312093289739,66.81663857337286,66.52186342994528
Life expectancy,Andorra,Male,<1 year,Years,1995,77.0725124238792,78.13048575173224,75.68841107262392
Life expectancy,Andorra,Female,<1 year,Years,1995,83.14062872707294,84.9975567066801,81.45542104465083
Life expectancy,Andorra,Both,<1 year,Years,1995,79.7432829645179,80.75030742949143,78.65753966001667
Life expectancy,Austria,Male,<1 year,Years,1995,73.39333455987736,73.51072271238719,73.28222325555758
Life expectancy,Austria,Female,<1 year,Years,1995,80.00428141308146,80.1384708824171,79.86347833749505
Life expectancy,Austria,Both,<1 year,Years,1995,76.84830761449267,76.94042158259177,76.753684755127
Life expectancy,Belgium,Male,<1 year,Years,1995,73.50141832441247,73.60510201189828,73.40388696825076
Life expectancy,Belgium,Female,<1 year,Years,1995,80.17943812123936,80.31329518297969,80.0564056382855
Life expectancy,Belgium,Both,<1 year,Years,1995,76.86930500878677,76.95606110004323,76.78581425393246
Life expectancy,Cyprus,Male,<1 year,Years,1995,74.54467010876964,75.06788850854656,73.98080853927644
Life expectancy,Cyprus,Female,<1 year,Years,1995,79.10834020696966,79.52645425207062,78.71043089078671
